"feature","group","avgExpr","logFC","statistic","auc","pval","padj","pct_in","pct_out","ident.1","ident.2"
"CD68","Stanford_IMC_Tonsil_Tris_10min",0.971120186088239,0.0591186789745548,1165453,0.974954659224756,0,0,100,99.5583038869258,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"aSMA","Stanford_IMC_Tonsil_Tris_10min",0.465520410962025,0.107620261818457,843908,0.705967582182247,2.05045956439353e-62,2.47261300412161e-62,100,99.5583038869258,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"CD45RO","Stanford_IMC_Tonsil_Tris_10min",0.680376734286437,0.237387556286621,1053796,0.881548479494593,1.79957058931031e-209,3.20793018094446e-209,100,99.8233215547703,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"CD45RA","Stanford_IMC_Tonsil_Tris_10min",0.726788901592945,0.0279280479572936,669894,0.560396924188885,1.0126435277893e-06,1.15328846220448e-06,100,100,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"CD14","Stanford_IMC_Tonsil_Tris_10min",0.672297162199911,0.252482973539472,1112287,0.930478872202591,4.61041942328491e-266,1.57522663628901e-265,100,99.7349823321555,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"CD209","Stanford_IMC_Tonsil_Tris_10min",0.655784691324916,0.173863292672605,1084764,0.90745462576293,1.38317480983925e-238,3.15056484463384e-238,100,99.5583038869258,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"CD16","Stanford_IMC_Tonsil_Tris_10min",0.759571900803922,0.166770458842039,1145659.5,0.95839649253132,2.11230491915281e-301,1.08255627106581e-300,100,99.6466431095406,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"CD163","Stanford_IMC_Tonsil_Tris_10min",0.749673806523487,0.126001240711778,1025543,0.857913554716779,1.42079564885396e-184,2.33010486412049e-184,100,99.6466431095406,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"pS6","Stanford_IMC_Tonsil_Tris_10min",0.737660568322934,0.250363103367732,1070073,0.895164933344041,1.55019846459517e-224,3.34516510781062e-224,100,99.9116607773852,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"CD11b","Stanford_IMC_Tonsil_Tris_10min",0.715443883851461,0.194492825117042,1105811,0.925061402452083,1.83890492585016e-259,4.71219387249104e-259,100,99.6466431095406,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"pSTAT5","Stanford_IMC_Tonsil_Tris_10min",0.828273474890477,0.275399475571867,1181490,0.988370342113717,0,0,100,99.5583038869258,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"PDL1","Stanford_IMC_Tonsil_Tris_10min",0.777483213549109,0.133335701603204,1122401,0.938939695095835,1.54111469583725e-276,6.31857025293272e-276,100,99.5583038869258,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"PD1","Stanford_IMC_Tonsil_Tris_10min",0.781830070443813,0.155652193694439,1156308,0.967304449084484,0,0,100,99.5583038869258,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"pSTAT1","Stanford_IMC_Tonsil_Tris_10min",0.875126738070456,0.183217060868561,1175619,0.983458982492772,0,0,100,99.5583038869258,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"pSTAT3","Stanford_IMC_Tonsil_Tris_10min",0.79078945663197,0.222042709064631,1129414,0.944806389870436,6.37357484019196e-284,2.90351742719856e-283,100,99.5583038869258,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"FOXP3","Stanford_IMC_Tonsil_Tris_10min",0.734520839643235,0.236618391149452,1109932,0.9285088071528,1.18517770673039e-263,3.73786815199584e-263,100,99.9116607773852,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"CD4","Stanford_IMC_Tonsil_Tris_10min",0.650566938683551,0.120001085515759,931464,0.779212174751044,4.09449078225465e-113,5.41529426040131e-113,99.905303030303,99.6466431095406,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"pNFkB","Stanford_IMC_Tonsil_Tris_10min",0.76380248272827,0.302921171286448,1170310,0.979017761537638,0,0,100,99.6466431095406,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"Neurofilament","Stanford_IMC_Tonsil_Tris_10min",0.800902748806163,0.334606143048231,1146103.5,0.958767918808224,6.9128532428321e-302,4.04895689937309e-301,99.905303030303,99.7349823321555,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"pMK2","Stanford_IMC_Tonsil_Tris_10min",0.669365782570342,0.0946286944066528,932974,0.780475358710783,4.01988541233156e-114,5.49384339685313e-114,99.905303030303,100,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"CD31","Stanford_IMC_Tonsil_Tris_10min",0.69603800962142,0.142629912564155,866094,0.72452718438805,8.0402654232103e-74,9.98942067732189e-74,99.8106060606061,99.9116607773852,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"CD20","Stanford_IMC_Tonsil_Tris_10min",0.609829802005408,0.0501696633517194,675769,0.565311629992505,1.24327475546568e-07,1.45640757068837e-07,99.905303030303,99.7349823321555,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"CD8a","Stanford_IMC_Tonsil_Tris_10min",0.60355278928093,0.0485655204708855,669302,0.559901689153014,1.24038138115856e-06,1.37447666560813e-06,99.905303030303,99.6466431095406,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"VEGF","Stanford_IMC_Tonsil_Tris_10min",0.770739566699284,0.245736249676864,1103731,0.923321387461184,2.3277952507027e-257,5.61409442816534e-257,100,99.5583038869258,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"CD3","Stanford_IMC_Tonsil_Tris_10min",0.657016169024413,0.0193912982967569,619205,0.517993260788093,0.145243138087009,0.148874216539185,99.6212121212121,99.9116607773852,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"pCREB","Stanford_IMC_Tonsil_Tris_10min",0.76392266146468,-0.0374102681720113,528656,0.442244887032873,2.93512926549643e-06,3.16684999698299e-06,99.5265151515152,100,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"Granzyme B","Stanford_IMC_Tonsil_Tris_10min",0.713895548760765,0.24649911491707,1120342.5,0.937217665836813,2.1701738088316e-274,8.08882965109961e-274,100,99.5583038869258,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"Ki67","Stanford_IMC_Tonsil_Tris_10min",0.929921256360075,0.0616647714254922,1065633,0.891450670575008,2.24901338297665e-220,4.39093089057346e-220,100,99.2049469964664,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"Collagen","Stanford_IMC_Tonsil_Tris_10min",0.655258205489988,0.0443692360669652,624368.5,0.522312764348431,0.0708855989273692,0.0745207578467215,100,99.5583038869258,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"CD44","Stanford_IMC_Tonsil_Tris_10min",0.745405968782175,0.22394195319572,1066123,0.891860577952672,7.84603228584314e-221,1.60843661859784e-220,99.905303030303,99.6466431095406,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"CD66a","Stanford_IMC_Tonsil_Tris_10min",0.685145610636245,0.200987174698497,1004076,0.839955428846772,1.0191789838512e-166,1.60716685914996e-166,100,99.5583038869258,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"CD11c","Stanford_IMC_Tonsil_Tris_10min",0.731661233747873,0.126470745904402,941496,0.787604400899454,6.76814147709867e-120,9.91049287718019e-120,100,99.5583038869258,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"CD56","Stanford_IMC_Tonsil_Tris_10min",0.808390117474761,0.151957865418765,1106633.5,0.925749461264589,2.69671360769881e-260,7.89751842254652e-260,100,99.5583038869258,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"HLADR","Stanford_IMC_Tonsil_Tris_10min",0.61331683891722,0.115501519070313,868914,0.726886243173787,2.42889376743126e-75,3.1120201395213e-75,100,100,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"SOX9","Stanford_IMC_Tonsil_Tris_10min",0.695989517498883,0.33212740493061,1150847,0.962736073187707,4.29079718920001e-307,2.93204474595334e-306,99.905303030303,99.8233215547703,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"TenascinC","Stanford_IMC_Tonsil_Tris_10min",0.938300613460033,0.0324225053395185,1062776,0.889060659599529,1.02124019072098e-217,1.90322035543456e-217,99.905303030303,99.469964664311,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"PanCK","Stanford_IMC_Tonsil_Tris_10min",0.637043786889431,0.141167481282735,933717,0.781096912142628,1.27811527532476e-114,1.80699056166604e-114,100,99.6466431095406,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"CD15","Stanford_IMC_Tonsil_Tris_10min",0.830986803085487,0.0464442045841484,959331,0.802524192900739,1.90455896789394e-132,2.89210806235746e-132,100,99.5583038869258,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"Podoplanin","Stanford_IMC_Tonsil_Tris_10min",0.724327619581299,0.244883677673647,1106131,0.925329097066067,8.71673907258128e-260,2.38257534650555e-259,100,99.6466431095406,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
"Desmin","Stanford_IMC_Tonsil_Tris_10min",0.82027518726779,0.13268283466739,1044874,0.874084819038441,1.94558341345678e-201,3.32370499798867e-201,99.905303030303,99.6466431095406,"Stanford_IMC_Tonsil_Tris_20min","Stanford_IMC_Tonsil_Tris_40min"
